"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1477949011449446400","Thu Jun 20 08:01:17 +0000 2024","2","@hlh_kntl @__anomali__ @AnakBalang_0705 @FruitLover2345 @Froyo64 @ajegilelu1 @JokoPintar2 @Marnischaniago2 @johnhomebapa @catz_nada2 @alfatih212426 @fmn99_gaming @Atheis_Bergitar @Capuchihome @Kappa_2023 @HabanglaliK @ridho45916919 @Greschinove @Bad_Follow_SHIA @eeh_ito @b_a_p_a_k_k_u @Markk12_29 @Uncle__Holland @Gue_Dilawan @Juragann_muda2 @JhontalJk @anu318725175311 @TiniRahayu21 @antikadrunmuna @ricardo_bobby @anarchyhumanist @KatzNada3 @Yygrko @abu_hurahura @dimas2_P @Valhallaah @dimas1286478285 @Karsono12732862 @catznada3 @PekanbaruRyu @katz_bornagain @dy04343703 @Amox1L1N @xyz161803zyx Lu aj yg bego. Ini cuman mirip tenses di enggres.","1803699629944610824","","hlh_kntl","in","Infinity Castle","0","0","0","https://x.com/imamDouma/status/1803699629944610824","801286481062936576","imamDouma"
"1803544949004312900","Thu Jun 20 08:54:12 +0000 2024","3","@T0M5helby aneh sih model pura pura bego kek gini masih aja laku. mas kok liatin saya terus? lah saya kan punya mata. ya dipake buat liat mana aja bebas. masa gaboleh mas kok pala saya ditendang? enda.. ini kan saya punya kaki.. cuma ngetes aja ini.. masa ga boleh ","1803712947946237955","","T0M5helby","in","","0","1","0","https://x.com/KayaPedagang/status/1803712947946237955","1529083005561864192","KayaPedagang"
"1803726988110414095","Thu Jun 20 12:38:15 +0000 2024","3","@detikcom tanggung amat kalo mau bego bilang aja 101%","1803769330330722424","","detikcom","in","Indonesia","0","0","0","https://x.com/gilang_Muhaimin/status/1803769330330722424","439460635","gilang_Muhaimin"
"1803808515645194258","Thu Jun 20 15:17:56 +0000 2024","4","@urchiello_ ini mah kita aja yang bego nggak sih","1803809514548011137","","urchiello_","in","fa kadang sbt","0","1","0","https://x.com/evanndeer/status/1803809514548011137","1794541164848418816","evanndeer"
"1803291992925020305","Wed Jun 19 05:01:29 +0000 2024","2","keknya lo harus belajar makna tanda baca ! ? . hp dah smart orgnya bego bgt chat jadi gk nyambung tolol bnr","1803291992925020305","","","in","Labuan Bajo","0","2","0","https://x.com/mantoveer19/status/1803291992925020305","4896830430","mantoveer19"
"1803791545205948533","Thu Jun 20 14:06:31 +0000 2024","73","Perempuan homofobik itu bego banget gak mau menyuarakan pemenuhan hak tapi gak mau juga kena imbasnya. Pun kalian gak maksa nikah apalagi yg maksa yah (lbh gk ngotak) klo ttp homofobik dan gak menyuarakan kesetaraan gay2 yg dipaksa nikah juga gak bakalan berkurang aneh.","1803791545205948533","","","in","","0","1","11","https://x.com/FARHAN2Humanity/status/1803791545205948533","1627630848769142787","FARHAN2Humanity"
"1803858077055357043","Thu Jun 20 18:30:54 +0000 2024","2","Rela relain makan di resto yang baru buka di kota sekali makan itu habis 63k. 63k. Sebuah nominal yang akan aku ingat karena itu harga untuk sekali makan belom termasuk parkir. Yaa Allah kenapa gw bego bgt. Padahal itu cuma sksd doang. Sadar Zoev kamu tuh miskin. ...","1803858077055357043","","","in","dramagon","0","1","0","https://x.com/FySoepii/status/1803858077055357043","1520243959305768961","FySoepii"
"1804078372475322475","Fri Jun 21 11:57:31 +0000 2024","5","@tvOneNews Ya jelas be da lah.... Lo bego yg cari kerjaan dg bantuan bapak Lo .","1804121467627671953","","tvOneNews","in","","0","0","0","https://x.com/ImamNganuu/status/1804121467627671953","1342516713263251460","ImamNganuu"
"1803355752121213104","Wed Jun 19 11:51:13 +0000 2024","3","@arungbudoyo @ErenyuhHQ Astaghfirullah itu drivernya ngebut sambil bawa penumpang? Kyknya malah otaknya yg lupa gak dibawa ya?? bego bgt sih..","1803395108408275038","","arungbudoyo","in","","0","0","0","https://x.com/Yuuki_da_13/status/1803395108408275038","1760297072786644992","Yuuki_da_13"
"1803766244476432721","Fri Jun 21 01:43:16 +0000 2024","2","@CNNIndonesia nggedabrus. ngaku2 investor sudah 45 groundbreaking tapi naskah perjanjian kerjasamanya masih dibahas. investor mana yang bego bikin kesepakatan tanpa perjanjian?","1803966885496787171","","CNNIndonesia","in","","0","0","0","https://x.com/NurRizally/status/1803966885496787171","1590976410520518656","NurRizally"
"1803801046038511883","Fri Jun 21 05:35:12 +0000 2024","6","@vampirellus @asephidiru makanya gw bilang banyak masyarakat indo yg syuper pintar ini hobbynya marah2 dulu tanpa cek padahal udah jelas di dalam deskripsi e katalognya itu yg dijual layanan satelit bukan perangkat penerima punya starlink doang. Yg up thread jg bego ga cek2 dulu.","1804025252617597052","","vampirellus","in","","0","0","2","https://x.com/hihanghorny/status/1804025252617597052","1778101359524585475","hihanghorny"
"1803315144606491104","Thu Jun 20 11:54:46 +0000 2024","10","@Dhepe08 @timpenguinnas @liberocks @aniesbaswedan Buta dan bego jangan dipelihara mas","1803758386368180484","","Dhepe08","in","","0","0","0","https://x.com/a_ghiffaari/status/1803758386368180484","1475040014782255109","a_ghiffaari"
"1804070713508401284","Fri Jun 21 10:58:46 +0000 2024","5","@agusazkagadiza @samsung_yoto @Generasiosing @idextratime Orang bego bilang juara pesanan gapernah baca rules PT. LIB dari awal musim","1804106682949152803","","agusazkagadiza","in","DKI Jakarta, Indonesia","0","2","0","https://x.com/suhartono1902/status/1804106682949152803","1322861155421843456","suhartono1902"
"1803310573150458049","Wed Jun 19 10:06:32 +0000 2024","5","@amertabuwana @odolidolngidool @OnefootballM Beda konteks bego","1803368762789470461","","amertabuwana","in","","0","0","0","https://x.com/Fufureya_48/status/1803368762789470461","1598762555396083712","Fufureya_48"
"1803442229572411559","Wed Jun 19 14:59:58 +0000 2024","7","@avocadisj Bego beneran ul soalnya sekarang kalo ada asupan pada trauma ","1803442608527778017","","avocadisj","in","","0","1","0","https://x.com/nilams2222/status/1803442608527778017","1686954533812064256","nilams2222"
"1803489741457002952","Wed Jun 19 18:07:16 +0000 2024","2","kenapa ya aku bego... kaya beneran bego bgt sampe mau nangis... i even regret every decision i made.... and it feels so stressful....","1803489741457002952","","","in","","0","0","0","https://x.com/cupidciu/status/1803489741457002952","1520095924076249089","cupidciu"
